Timestamp	Occ (%)	Flow (Veh/5min)	# Lane Points	% Observed
03/13/2014 00:00:00	.0109	39	3	100
03/13/2014 00:05:00	.0103	37	3	100
03/13/2014 00:10:00	.0091	37	3	100
03/13/2014 00:15:00	.0104	42	3	100
03/13/2014 00:20:00	.0098	37	3	100
03/13/2014 00:25:00	.0118	43	3	100
03/13/2014 00:30:00	.0102	38	3	100
03/13/2014 00:35:00	.0076	27	3	100
03/13/2014 00:40:00	.0055	23	3	100
03/13/2014 00:45:00	.0078	24	3	100
03/13/2014 00:50:00	.0077	27	3	100
03/13/2014 00:55:00	.0096	29	3	100
03/13/2014 01:00:00	.0066	21	3	100
03/13/2014 01:05:00	.0071	16	3	100
03/13/2014 01:10:00	.0135	31	3	100
03/13/2014 01:15:00	.0084	27	3	100
03/13/2014 01:20:00	.0122	34	3	100
03/13/2014 01:25:00	.0075	17	3	100
03/13/2014 01:30:00	.0081	24	3	100
03/13/2014 01:35:00	.0121	30	3	100
03/13/2014 01:40:00	.0116	29	3	100
03/13/2014 01:45:00	.0093	25	3	100
03/13/2014 01:50:00	.0086	21	3	100
03/13/2014 01:55:00	.0065	17	3	100
03/13/2014 02:00:00	.009	23	3	100
03/13/2014 02:05:00	.0081	20	3	100
03/13/2014 02:10:00	.0118	26	3	100
03/13/2014 02:15:00	.0113	28	3	100
03/13/2014 02:20:00	.0103	23	3	100
03/13/2014 02:25:00	.0142	32	3	100
03/13/2014 02:30:00	.016	29	3	100
03/13/2014 02:35:00	.01	32	3	100
03/13/2014 02:40:00	.0148	41	3	100
03/13/2014 02:45:00	.0173	47	3	100
03/13/2014 02:50:00	.0096	30	3	100
03/13/2014 02:55:00	.0097	25	3	100
03/13/2014 03:00:00	.0082	32	3	100
03/13/2014 03:05:00	.0122	39	3	100
03/13/2014 03:10:00	.0157	31	3	100
03/13/2014 03:15:00	.0126	33	3	100
03/13/2014 03:20:00	.0153	39	3	100
03/13/2014 03:25:00	.0173	47	3	100
03/13/2014 03:30:00	.0184	50	3	100
03/13/2014 03:35:00	.0152	49	3	100
03/13/2014 03:40:00	.0192	59	3	100
03/13/2014 03:45:00	.0215	62	3	100
03/13/2014 03:50:00	.0242	74	3	100
03/13/2014 03:55:00	.0183	61	3	100
