Timestamp	Occ (%)	Flow (Veh/5min)	# Lane Points	% Observed
03/13/2014 00:00:00	.0062	31	3	100
03/13/2014 00:05:00	.0086	36	3	100
03/13/2014 00:10:00	.008	32	3	100
03/13/2014 00:15:00	.0097	37	3	100
03/13/2014 00:20:00	.0067	31	3	100
03/13/2014 00:25:00	.0097	39	3	100
03/13/2014 00:30:00	.0099	40	3	100
03/13/2014 00:35:00	.0078	32	3	100
03/13/2014 00:40:00	.0062	25	3	100
03/13/2014 00:45:00	.0047	19	3	100
03/13/2014 00:50:00	.0062	27	3	100
03/13/2014 00:55:00	.0059	21	3	100
03/13/2014 01:00:00	.0081	34	3	100
03/13/2014 01:05:00	.0046	20	3	100
03/13/2014 01:10:00	.0073	24	3	100
03/13/2014 01:15:00	.0082	33	3	100
03/13/2014 01:20:00	.011	39	3	100
03/13/2014 01:25:00	.0089	26	3	100
03/13/2014 01:30:00	.0079	19	3	100
03/13/2014 01:35:00	.0068	22	3	100
03/13/2014 01:40:00	.0095	28	3	100
03/13/2014 01:45:00	.01	33	3	100
03/13/2014 01:50:00	.0072	24	3	100
03/13/2014 01:55:00	.0087	23	3	100
03/13/2014 02:00:00	.007	17	3	100
03/13/2014 02:05:00	.0085	24	3	100
03/13/2014 02:10:00	.0054	16	3	100
03/13/2014 02:15:00	.0136	31	3	100
03/13/2014 02:20:00	.0091	32	3	100
03/13/2014 02:25:00	.0116	31	3	100
03/13/2014 02:30:00	.0128	33	3	100
03/13/2014 02:35:00	.0127	35	3	100
03/13/2014 02:40:00	.0097	32	3	100
03/13/2014 02:45:00	.0121	42	3	100
03/13/2014 02:50:00	.0152	47	3	100
03/13/2014 02:55:00	.0145	42	3	100
03/13/2014 03:00:00	.0087	25	3	100
03/13/2014 03:05:00	.0064	30	3	100
03/13/2014 03:10:00	.0097	36	3	100
03/13/2014 03:15:00	.0139	39	3	100
03/13/2014 03:20:00	.0096	34	3	100
03/13/2014 03:25:00	.0133	45	3	100
03/13/2014 03:30:00	.015	49	3	100
03/13/2014 03:35:00	.0165	53	3	100
03/13/2014 03:40:00	.0118	43	3	100
03/13/2014 03:45:00	.0162	65	3	100
03/13/2014 03:50:00	.022	72	3	100
03/13/2014 03:55:00	.0189	72	3	100
03/13/2014 04:00:00	.0144	59	3	100
03/13/2014 04:05:00	.0164	73	3	100
03/13/2014 04:10:00	.0223	80	3	100
03/13/2014 04:15:00	.0306	111	3	100
03/13/2014 04:20:00	.029	117	3	100
03/13/2014 04:25:00	.0317	139	3	100
03/13/2014 04:30:00	.033	145	3	100
03/13/2014 04:35:00	.0389	165	3	100
03/13/2014 04:40:00	.0448	183	3	100
03/13/2014 04:45:00	.0358	157	3	100
03/13/2014 04:50:00	.0376	159	3	100
03/13/2014 04:55:00	.0481	209	3	100
03/13/2014 05:00:00	.0366	176	3	100
03/13/2014 05:05:00	.0407	188	3	100
03/13/2014 05:10:00	.0522	220	3	100
03/13/2014 05:15:00	.0535	248	3	100
03/13/2014 05:20:00	.0565	261	3	100
03/13/2014 05:25:00	.0575	260	3	100
03/13/2014 05:30:00	.0543	258	3	100
03/13/2014 05:35:00	.0635	294	3	100
03/13/2014 05:40:00	.0646	289	3	100
03/13/2014 05:45:00	.0583	252	3	100
03/13/2014 05:50:00	.0535	239	3	100
03/13/2014 05:55:00	.0535	251	3	100
03/13/2014 06:00:00	.055	253	3	100
03/13/2014 06:05:00	.0615	282	3	100
03/13/2014 06:10:00	.0596	282	3	100
03/13/2014 06:15:00	.0665	295	3	100
03/13/2014 06:20:00	.0662	308	3	100
03/13/2014 06:25:00	.067	309	3	100
