Timestamp	Occ (%)	Flow (Veh/5min)	# Lane Points	% Observed
03/13/2014 00:00:00	.0232	58	3	0
03/13/2014 00:05:00	.023	57	3	0
03/13/2014 00:10:00	.0211	58	3	0
03/13/2014 00:15:00	.0222	56	3	0
03/13/2014 00:20:00	.0223	62	3	0
03/13/2014 00:25:00	.0245	60	3	0
03/13/2014 00:30:00	.0231	60	3	0
03/13/2014 00:35:00	.0198	49	3	0
03/13/2014 00:40:00	.0157	40	3	0
03/13/2014 00:45:00	.0204	45	3	0
03/13/2014 00:50:00	.0195	45	3	0
03/13/2014 00:55:00	.0231	50	3	0
03/13/2014 01:00:00	.0183	40	3	0
03/13/2014 01:05:00	.0201	39	3	0
03/13/2014 01:10:00	.0279	49	3	0
03/13/2014 01:15:00	.021	46	3	0
03/13/2014 01:20:00	.0264	55	3	0
03/13/2014 01:25:00	.0212	36	3	0
03/13/2014 01:30:00	.0205	44	3	0
03/13/2014 01:35:00	.0274	50	3	0
03/13/2014 01:40:00	.0265	48	3	0
03/13/2014 01:45:00	.0231	48	3	0
03/13/2014 01:50:00	.0225	44	3	0
03/13/2014 01:55:00	.0187	35	3	0
03/13/2014 02:00:00	.0226	46	3	0
03/13/2014 02:05:00	.0218	40	3	0
03/13/2014 02:10:00	.0265	43	3	0
03/13/2014 02:15:00	.0257	48	3	0
03/13/2014 02:20:00	.025	46	3	0
03/13/2014 02:25:00	.0303	51	3	0
03/13/2014 02:30:00	.033	42	3	0
03/13/2014 02:35:00	.0232	49	3	0
03/13/2014 02:40:00	.0283	52	3	0
03/13/2014 02:45:00	.0337	55	3	0
03/13/2014 02:50:00	.0225	53	3	0
03/13/2014 02:55:00	.0235	46	3	0
03/13/2014 03:00:00	.0203	51	3	0
03/13/2014 03:05:00	.0257	53	3	0
03/13/2014 03:10:00	.0329	45	3	0
03/13/2014 03:15:00	.0272	54	3	0
03/13/2014 03:20:00	.0303	54	3	0
03/13/2014 03:25:00	.0336	58	3	0
03/13/2014 03:30:00	.0351	60	3	0
03/13/2014 03:35:00	.0296	55	3	0
03/13/2014 03:40:00	.0332	56	3	0
03/13/2014 03:45:00	.0376	66	3	0
03/13/2014 03:50:00	.0397	71	3	0
03/13/2014 03:55:00	.0321	75	3	0
03/13/2014 04:00:00	.0334	61	3	0
03/13/2014 04:05:00	.0454	75	3	0
03/13/2014 04:10:00	.0482	85	3	0
03/13/2014 04:15:00	.0489	88	3	0
03/13/2014 04:20:00	.0476	100	3	0
03/13/2014 04:25:00	.0516	118	3	0
03/13/2014 04:30:00	.0474	108	3	0
03/13/2014 04:35:00	.0536	123	3	0
03/13/2014 04:40:00	.0492	117	3	0
03/13/2014 04:45:00	.0578	117	3	0
03/13/2014 04:50:00	.0513	135	3	0
03/13/2014 04:55:00	.0469	120	3	0
03/13/2014 05:00:00	.0479	112	3	0
03/13/2014 05:05:00	.0593	132	3	0
03/13/2014 05:10:00	.0566	150	3	0
03/13/2014 05:15:00	.0589	155	3	0
03/13/2014 05:20:00	.067	165	3	0
03/13/2014 05:25:00	.0673	179	3	0
03/13/2014 05:30:00	.0692	183	3	0
03/13/2014 05:35:00	.0692	174	3	0
03/13/2014 05:40:00	.0654	171	3	0
03/13/2014 05:45:00	.0635	162	3	0
03/13/2014 05:50:00	.0655	176	3	0
03/13/2014 05:55:00	.0659	176	3	0
03/13/2014 06:00:00	.0656	182	3	0
03/13/2014 06:05:00	.0712	194	3	0
03/13/2014 06:10:00	.0767	189	3	0
03/13/2014 06:15:00	.0701	200	3	0
03/13/2014 06:20:00	.0677	197	3	0
03/13/2014 06:25:00	.0702	204	3	0
03/13/2014 06:30:00	.0845	233	3	0
03/13/2014 06:35:00	.0833	219	3	0
03/13/2014 06:40:00	.0891	237	3	0
03/13/2014 06:45:00	.0851	238	3	0
03/13/2014 06:50:00	.0887	240	3	0
03/13/2014 06:55:00	.0814	210	3	0
03/13/2014 07:00:00	.0882	230	3	0
03/13/2014 07:05:00	.0779	206	3	0
03/13/2014 07:10:00	.0895	240	3	0
03/13/2014 07:15:00	.1027	273	3	0
03/13/2014 07:20:00	.1067	320	3	0
03/13/2014 07:25:00	.1159	311	3	0
03/13/2014 07:30:00	.1015	304	3	0
03/13/2014 07:35:00	.1067	296	3	0
03/13/2014 07:40:00	.1103	310	3	0
03/13/2014 07:45:00	.0929	272	3	0
03/13/2014 07:50:00	.1068	315	3	0
03/13/2014 07:55:00	.1084	316	3	0
03/13/2014 08:00:00	.0981	291	3	0
03/13/2014 08:05:00	.0961	273	3	0
03/13/2014 08:10:00	.0937	240	3	0
03/13/2014 08:15:00	.0812	249	3	0
03/13/2014 08:20:00	.0991	275	3	0
03/13/2014 08:25:00	.1068	283	3	0
03/13/2014 08:30:00	.0975	251	3	0
03/13/2014 08:35:00	.0989	284	3	0
03/13/2014 08:40:00	.1044	292	3	0
03/13/2014 08:45:00	.1021	284	3	0
03/13/2014 08:50:00	.0934	272	3	0
03/13/2014 08:55:00	.1156	311	3	0
03/13/2014 09:00:00	.1167	309	3	0
03/13/2014 09:05:00	.1069	277	3	0
03/13/2014 09:10:00	.0727	211	3	0
03/13/2014 09:15:00	.0943	238	3	0
03/13/2014 09:20:00	.0819	215	3	0
03/13/2014 09:25:00	.1282	222	3	0
03/13/2014 09:30:00	.0749	198	3	0
03/13/2014 09:35:00	.0755	204	3	0
03/13/2014 09:40:00	.0536	147	3	0
03/13/2014 09:45:00	.0614	160	3	0
03/13/2014 09:50:00	.0601	158	3	0
03/13/2014 09:55:00	.0629	159	3	0
03/13/2014 10:00:00	.112	251	3	0
03/13/2014 10:05:00	.1881	280	3	0
03/13/2014 10:10:00	.1283	280	3	0
03/13/2014 10:15:00	.1189	293	3	0
03/13/2014 10:20:00	.0989	268	3	0
03/13/2014 10:25:00	.1064	301	3	0
03/13/2014 10:30:00	.1184	290	3	0
03/13/2014 10:35:00	.1331	301	3	0
03/13/2014 10:40:00	.1167	299	3	0
03/13/2014 10:45:00	.0971	274	3	0
03/13/2014 10:50:00	.0749	215	3	0
03/13/2014 10:55:00	.073	205	3	0
03/13/2014 11:00:00	.0809	204	3	0
03/13/2014 11:05:00	.0737	204	3	0
03/13/2014 11:10:00	.0733	197	3	0
03/13/2014 11:15:00	.0651	176	3	0
03/13/2014 11:20:00	.0724	198	3	0
03/13/2014 11:25:00	.072	198	3	0
03/13/2014 11:30:00	.0775	209	3	0
03/13/2014 11:35:00	.0667	194	3	0
03/13/2014 11:40:00	.078	209	3	0
03/13/2014 11:45:00	.0747	198	3	0
03/13/2014 11:50:00	.0683	197	3	0
03/13/2014 11:55:00	.0737	203	3	0
03/13/2014 12:00:00	.0797	224	3	0
03/13/2014 12:05:00	.0757	217	3	0
03/13/2014 12:10:00	.0695	205	3	0
03/13/2014 12:15:00	.0775	209	3	0
03/13/2014 12:20:00	.0708	210	3	0
03/13/2014 12:25:00	.0759	206	3	0
03/13/2014 12:30:00	.0898	236	3	0
03/13/2014 12:35:00	.0681	183	3	0
03/13/2014 12:40:00	.0651	197	3	0
03/13/2014 12:45:00	.073	204	3	0
03/13/2014 12:50:00	.0736	213	3	0
03/13/2014 12:55:00	.0765	209	3	0
03/13/2014 13:00:00	.081	215	3	0
03/13/2014 13:05:00	.0658	203	3	0
03/13/2014 13:10:00	.0785	220	3	0
03/13/2014 13:15:00	.0755	204	3	0
03/13/2014 13:20:00	.071	206	3	0
03/13/2014 13:25:00	.0719	200	3	0
03/13/2014 13:30:00	.0718	221	3	0
03/13/2014 13:35:00	.0677	224	3	0
03/13/2014 13:40:00	.1056	205	3	0
03/13/2014 13:45:00	.0712	210	3	0
03/13/2014 13:50:00	.0786	224	3	0
03/13/2014 13:55:00	.0679	210	3	0
03/13/2014 14:00:00	.0756	215	3	0
03/13/2014 14:05:00	.0708	220	3	0
03/13/2014 14:10:00	.07	201	3	0
03/13/2014 14:15:00	.0743	226	3	0
03/13/2014 14:20:00	.0804	224	3	0
03/13/2014 14:25:00	.0754	225	3	0
03/13/2014 14:30:00	.0846	248	3	0
03/13/2014 14:35:00	.0675	222	3	0
03/13/2014 14:40:00	.0718	230	3	0
03/13/2014 14:45:00	.0705	224	3	0
03/13/2014 14:50:00	.0726	230	3	0
03/13/2014 14:55:00	.0803	236	3	0
03/13/2014 15:00:00	.0663	213	3	0
03/13/2014 15:05:00	.0815	253	3	0
03/13/2014 15:10:00	.0859	263	3	0
03/13/2014 15:15:00	.0735	234	3	0
03/13/2014 15:20:00	.0789	242	3	0
03/13/2014 15:25:00	.085	263	3	0
03/13/2014 15:30:00	.076	239	3	0
03/13/2014 15:35:00	.0772	215	3	0
03/13/2014 15:40:00	.0857	272	3	0
03/13/2014 15:45:00	.0875	288	3	0
03/13/2014 15:50:00	.0799	258	3	0
03/13/2014 15:55:00	.0703	224	3	0
03/13/2014 16:00:00	.0872	278	3	0
03/13/2014 16:05:00	.0755	242	3	0
03/13/2014 16:10:00	.095	295	3	0
03/13/2014 16:15:00	.0839	275	3	0
03/13/2014 16:20:00	.1036	316	3	0
03/13/2014 16:25:00	.0841	274	3	0
03/13/2014 16:30:00	.0813	263	3	0
03/13/2014 16:35:00	.0898	293	3	0
03/13/2014 16:40:00	.1025	327	3	0
03/13/2014 16:45:00	.0929	310	3	0
03/13/2014 16:50:00	.0948	310	3	0
03/13/2014 16:55:00	.1022	310	3	0
03/13/2014 17:00:00	.0762	261	3	0
03/13/2014 17:05:00	.0883	309	3	0
03/13/2014 17:10:00	.0927	311	3	0
03/13/2014 17:15:00	.1094	339	3	0
03/13/2014 17:20:00	.0917	314	3	0
03/13/2014 17:25:00	.0957	314	3	0
