5 Minutes	Flow (Veh/5 Minutes)	Speed (mph)	# Lane Points	% Observed
03/19/2014 00:05	54	65.8	3	100
03/19/2014 00:10	71	63.6	3	100
03/19/2014 00:15	61	62.1	3	100
03/19/2014 00:20	48	62.5	3	100
03/19/2014 00:25	55	62.2	3	100
03/19/2014 00:30	70	61.6	3	100
03/19/2014 00:35	47	58.1	3	100
03/19/2014 00:40	53	57.9	3	100
03/19/2014 00:45	48	57.7	3	100
03/19/2014 00:50	48	57	3	100
03/19/2014 00:55	37	58.8	3	100
