Timestamp	Occ (%)	Flow (Veh/5min)	# Lane Points	% Observed
03/13/2014 00:00:00	.0153	56	3	100
03/13/2014 00:05:00	.0109	49	3	100
03/13/2014 00:10:00	.0156	62	3	100
03/13/2014 00:15:00	.015	60	3	100
03/13/2014 00:20:00	.0169	61	3	100
03/13/2014 00:25:00	.0136	60	3	100
03/13/2014 00:30:00	.0154	56	3	100
03/13/2014 00:35:00	.0173	72	3	100
03/13/2014 00:40:00	.0073	31	3	100
03/13/2014 00:45:00	.0144	49	3	100
03/13/2014 00:50:00	.0097	47	3	100
03/13/2014 00:55:00	.0136	53	3	100
03/13/2014 01:00:00	.0107	41	3	100
03/13/2014 01:05:00	.0081	31	3	100
03/13/2014 01:10:00	.0061	27	3	100
03/13/2014 01:15:00	.0093	36	3	100
03/13/2014 01:20:00	.0083	37	3	100
03/13/2014 01:25:00	.0154	56	3	100
03/13/2014 01:30:00	.0103	49	3	100
03/13/2014 01:35:00	.0115	40	3	100
03/13/2014 01:40:00	.0091	36	3	100
03/13/2014 01:45:00	.0088	22	3	100
03/13/2014 01:50:00	.0096	32	3	100
03/13/2014 01:55:00	.0031	19	3	100
03/13/2014 02:00:00	.0069	19	3	100
03/13/2014 02:05:00	.0043	19	3	100
03/13/2014 02:10:00	.0058	19	3	100
03/13/2014 02:15:00	.0068	22	3	100
03/13/2014 02:20:00	.0048	18	3	100
03/13/2014 02:25:00	.007	26	3	100
03/13/2014 02:30:00	.0073	25	3	100
03/13/2014 02:35:00	.0044	14	3	100
03/13/2014 02:40:00	.0052	17	3	100
03/13/2014 02:45:00	.0049	18	3	100
03/13/2014 02:50:00	.0062	21	3	100
03/13/2014 02:55:00	.0072	32	3	100
03/13/2014 03:00:00	.0059	20	3	100
03/13/2014 03:05:00	.0063	19	3	100
03/13/2014 03:10:00	.0091	26	3	100
03/13/2014 03:15:00	.0078	20	3	100
03/13/2014 03:20:00	.0154	36	3	100
03/13/2014 03:25:00	.0089	23	3	100
03/13/2014 03:30:00	.0078	24	3	100
03/13/2014 03:35:00	.0065	21	3	100
03/13/2014 03:40:00	.0087	24	3	100
03/13/2014 03:45:00	.0068	20	3	100
03/13/2014 03:50:00	.0116	28	3	100
03/13/2014 03:55:00	.0066	20	3	100
03/13/2014 04:00:00	.0078	27	3	100
03/13/2014 04:05:00	.0079	22	3	100
03/13/2014 04:10:00	.0112	34	3	100
03/13/2014 04:15:00	.0077	21	3	100
03/13/2014 04:20:00	.0111	33	3	100
03/13/2014 04:25:00	.0085	31	3	100
03/13/2014 04:30:00	.0085	36	3	100
03/13/2014 04:35:00	.0059	24	3	100
03/13/2014 04:40:00	.0107	36	3	100
03/13/2014 04:45:00	.0081	33	3	100
03/13/2014 04:50:00	.0102	33	3	100
03/13/2014 04:55:00	.0149	54	3	100
03/13/2014 05:00:00	.0137	44	3	100
03/13/2014 05:05:00	.014	45	3	100
03/13/2014 05:10:00	.0122	55	3	100
03/13/2014 05:15:00	.0175	67	3	100
03/13/2014 05:20:00	.0191	69	3	100
03/13/2014 05:25:00	.0243	92	3	100
03/13/2014 05:30:00	.0208	80	3	100
03/13/2014 05:35:00	.0228	107	3	100
03/13/2014 05:40:00	.0212	100	3	100
03/13/2014 05:45:00	.0239	104	3	100
03/13/2014 05:50:00	.0318	112	3	100
03/13/2014 05:55:00	.0364	151	3	100
03/13/2014 06:00:00	.0258	98	3	100
03/13/2014 06:05:00	.0277	125	3	100
03/13/2014 06:10:00	.0368	152	3	100
03/13/2014 06:15:00	.0362	166	3	100
03/13/2014 06:20:00	.0469	199	3	100
03/13/2014 06:25:00	.0417	176	3	100
03/13/2014 06:30:00	.0473	206	3	100
03/13/2014 06:35:00	.0516	236	3	100
03/13/2014 06:40:00	.0526	248	3	100
03/13/2014 06:45:00	.0548	239	3	100
03/13/2014 06:50:00	.0534	251	3	100
03/13/2014 06:55:00	.0486	228	3	100
03/13/2014 07:00:00	.0582	257	3	100
03/13/2014 07:05:00	.0519	250	3	100
03/13/2014 07:10:00	.0593	267	3	100
03/13/2014 07:15:00	.0623	280	3	100
03/13/2014 07:20:00	.0717	329	3	100
03/13/2014 07:25:00	.0699	324	3	100
03/13/2014 07:30:00	.0745	350	3	100
03/13/2014 07:35:00	.0835	367	3	100
03/13/2014 07:40:00	.0763	338	3	100
03/13/2014 07:45:00	.0745	335	3	100
03/13/2014 07:50:00	.0668	309	3	100
03/13/2014 07:55:00	.0659	296	3	100
03/13/2014 08:00:00	.0722	331	3	100
03/13/2014 08:05:00	.0701	342	3	100
03/13/2014 08:10:00	.0807	356	3	100
03/13/2014 08:15:00	.0706	339	3	100
03/13/2014 08:20:00	.076	331	3	100
03/13/2014 08:25:00	.0662	307	3	100
03/13/2014 08:30:00	.0648	302	3	100
03/13/2014 08:35:00	.0735	333	3	100
03/13/2014 08:40:00	.0693	309	3	100
03/13/2014 08:45:00	.0606	275	3	100
03/13/2014 08:50:00	.0509	240	3	100
03/13/2014 08:55:00	.0575	264	3	100
03/13/2014 09:00:00	.057	248	3	100
03/13/2014 09:05:00	.043	194	3	100
03/13/2014 09:10:00	.0468	218	3	100
03/13/2014 09:15:00	.0473	207	3	100
03/13/2014 09:20:00	.0532	249	3	100
03/13/2014 09:25:00	.0602	248	3	100
03/13/2014 09:30:00	.0568	234	3	100
03/13/2014 09:35:00	.0595	249	3	100
03/13/2014 09:40:00	.048	205	3	100
03/13/2014 09:45:00	.0541	244	3	100
03/13/2014 09:50:00	.0566	242	3	100
03/13/2014 09:55:00	.0445	195	3	100
03/13/2014 10:00:00	.0521	234	3	100
03/13/2014 10:05:00	.0422	200	3	100
03/13/2014 10:10:00	.0553	238	3	100
03/13/2014 10:15:00	.0528	214	3	100
03/13/2014 10:20:00	.0646	261	3	100
